corpus,file,dyad,index,speaker,start,stop,text,theme,theme_role,theme_index
paco,PACO-PO_MH,POMH,42,MH,106.14,108.88142,en fait euh au début j'avais reçu un mail euh j'étais en l1,les experiences passées ,g,3.0
paco,PACO-PO_MH,POMH,43,PO,109.06,109.31818,mh,les experiences passées ,f,4.0
paco,PACO-PO_MH,POMH,44,MH,109.26118,115.14,et ils cherchaient justement des étudiants dyslexiques euh pour faire une étude et puis euh sur le moment dans le mail il était é inscrit,les experiences passées ,g,5.0
paco,PACO-PO_MH,POMH,45,PO,111.14,111.885,d'accord,les experiences passées ,f,6.0
paco,PACO-PO_MH,POMH,46,PO,112.38,112.845,ok,les experiences passées ,f,7.0
paco,PACO-PO_MH,POMH,47,MH,115.42,119.32,ou vous voulez participer ou alors vous voulez juste être informé de l'évolution de l'étude,les experiences passées ,g,8.0
paco,PACO-PO_MH,POMH,48,PO,118.55113,119.13165,d'accord,les experiences passées ,f,9.0
paco,PACO-PO_MH,POMH,49,MH,119.74,124.095,du coup j'ai envoyé un mail j'ai dit que j'étais intéressée pour l'évolution et au final m'a proposé de participer,les experiences passées ,g,10.0
paco,PACO-PO_MH,POMH,50,PO,122.36774,122.68823,mh mh,les experiences passées ,f,11.0
paco,PACO-PO_MH,POMH,51,PO,124.04,124.67,d'accord,les experiences passées ,f,12.0
paco,PACO-PO_MH,POMH,52,MH,124.88,127.93,du coup euh j'étais un cobaye,les experiences passées ,g,13.0
paco,PACO-PO_MH,POMH,53,PO,126.44,128.34655,ouais ouais  bien sûr bah pourquoi pas,les experiences passées ,f,14.0
paco,PACO-PO_MH,POMH,54,MH,128.36,130.61,ouais en plus ça payait bien,les experiences passées ,g,15.0
paco,PACO-PO_MH,POMH,55,PO,129.31935,132.3581,et mais ouais tu as raison des fois c'est pas mal hein,les experiences passées ,f,16.0
paco,PACO-PO_MH,POMH,56,MH,132.22,132.60005,ouais,les experiences passées ,g,17.0
paco,PACO-PO_MH,POMH,57,MH,132.80091,135.165,mais du coup tu viens souvent hum dans le labo ici,transition,,0.0
paco,PACO-PO_MH,POMH,58,PO,135.24,136.25289,ici c'est la première fois,transition,,1.0
paco,PACO-PO_MH,POMH,59,MH,136.42,136.91926,d'accord,transition,,2.0
paco,PACO-PO_MH,POMH,60,PO,136.48,139.145,parce que après du coup moi je suis à la fac à schuman tu sais,,,0.0
paco,PACO-PO_MH,POMH,61,MH,139.22,139.595,mouais,lieu des experiences,g,0.0
paco,PACO-PO_MH,POMH,62,PO,139.53178,140.1091,fac de lettres,lieu des experiences,f,1.0
paco,PACO-PO_MH,POMH,63,MH,140.22,140.555,mh mh,lieu des experiences,g,2.0
paco,PACO-PO_MH,POMH,64,PO,140.30886,141.565,et ils ont aussi un laboratoire,lieu des experiences,f,3.0
paco,PACO-PO_MH,POMH,65,MH,142.03563,146.45,ouais moi j'avais fait euh enfin c'était pas sur le site même c'était à côté en face du stade,lieu des experiences,g,4.0
paco,PACO-PO_MH,POMH,66,MH,146.8,147.77,dans des préfabriqués,lieu des experiences,g,5.0
paco,PACO-PO_MH,POMH,67,PO,147.49373,149.24819,euh ah oui d'accord oui oui je vois,lieu des experiences,f,6.0
paco,PACO-PO_MH,POMH,68,MH,149.62,150.005,voilà,lieu des experiences,g,7.0
paco,PACO-PO_MH,POMH,69,PO,150.09552,153.54,ouais ouais j'en ai fait plusieurs je sais plus euh sur le langage c'est la première,lieu des experiences,f,8.0
paco,PACO-PO_MH,POMH,70,PO,154.08,158.25764,je fais beaucoup en sur euh tout ce qui est un peu cognitif aussi mais euh,lieu des experiences,f,9.0
paco,PACO-PO_MH,POMH,71,MH,154.49846,155.01,ouais pareil,lieu des experiences,g,10.0
paco,PACO-PO_MH,POMH,72,PO,158.64,159.85568,pas pareil tu vois,lieu des experiences,f,11.0
paco,PACO-PO_MH,POMH,73,MH,159.52,159.845,ouais,lieu des experiences,g,12.0
paco,PACO-PO_MH,POMH,74,PO,160.24861,162.73678,d'accord et du coup tu veux faire quoi après euh tes études,transition,,0.0
paco,PACO-PO_MH,POMH,75,MH,162.76,169.915,hum bah l'idéal ça serait de devenir avocate mais euh là euh ils ont mis la sélection en master un et  c'est un peu pénible,,,0.0
paco,PACO-PO_MH,POMH,76,PO,165.26,165.69,ouais,transition,,1.0
paco,PACO-PO_MH,POMH,77,PO,168.3,170.6783,ah oui c'est vrai ouais ouais ouais bien sûr,le projet professionnel de MH,g,0.0
paco,PACO-PO_MH,POMH,78,MH,170.62,171.965,bah après je reste positive,le projet professionnel de MH,f,1.0
paco,PACO-PO_MH,POMH,79,PO,172.0,172.43,ouais,le projet professionnel de MH,g,2.0
paco,PACO-PO_MH,POMH,80,MH,172.22,172.715,donc euh,le projet professionnel de MH,f,3.0
paco,PACO-PO_MH,POMH,81,PO,172.68,173.36,ça te plaît vraiment,le projet professionnel de MH,g,4.0
paco,PACO-PO_MH,POMH,82,MH,173.72,176.82104,ah ouais ouais j'aime bien ça c'est hyper dur mais j'adore je me fais un peu mal,le projet professionnel de MH,f,5.0
paco,PACO-PO_MH,POMH,83,PO,175.84,176.10946,mh,le projet professionnel de MH,g,6.0
paco,PACO-PO_MH,POMH,84,PO,176.95879,177.79,ouais,le projet professionnel de MH,g,7.0
paco,PACO-PO_MH,POMH,85,PO,178.04,179.49,tu m'étonnes d'accord,le projet professionnel de MH,g,8.0
paco,PACO-PO_MH,POMH,86,MH,179.6,182.055,ouais j'ai hyper peur de ce que je vais dire je me dis ah si jamais euh,transition,,0.0
paco,PACO-PO_MH,POMH,87,MH,182.48,182.98178,genre euh,transition,,1.0
paco,PACO-PO_MH,POMH,88,MH,183.19032,186.5368,on discute et que c'est euh genre utilisé pour voir comment on fonctionne,transition,,2.0
paco,PACO-PO_MH,POMH,89,MH,186.80022,190.93,que je dise pas de bêtises et qu'il y ait des étudiants qui voient ça en mode oh mon dieu la honte,transition,,3.0
paco,PACO-PO_MH,POMH,90,PO,189.96052,193.14327,ouais c'est sûr  nan mais de façon euh il y a pas de raison hein,transition,,4.0
paco,PACO-PO_MH,POMH,91,MH,193.02,193.465,ouais,transition,,5.0
paco,PACO-PO_MH,POMH,92,PO,193.33828,194.49072,on est tous euh,,,0.0
paco,PACO-PO_MH,POMH,93,MH,194.06,194.595,nan,commentaires sur l'experience,g,0.0
paco,PACO-PO_MH,POMH,94,PO,195.12073,197.90635,ça le fait sur tout le monde si il y a un truc à prouver et que ça marche c'est que,commentaires sur l'experience,f,1.0
paco,PACO-PO_MH,POMH,95,MH,197.78,198.775,oui oui voilà,commentaires sur l'experience,g,2.0
paco,PACO-PO_MH,POMH,96,PO,199.04,199.56,donc voilà,commentaires sur l'experience,f,3.0
paco,PACO-PO_MH,POMH,97,MH,199.48,200.705,puis c'est anonymisé ça va,commentaires sur l'experience,g,4.0
paco,PACO-PO_MH,POMH,98,PO,200.52215,201.885,ouais ouais bien sûr,commentaires sur l'experience,f,5.0
paco,PACO-PO_MH,POMH,99,MH,201.64,202.005,mais bon,commentaires sur l'experience,g,6.0
paco,PACO-PO_MH,POMH,100,MH,202.2,205.125,j'ai hâte de savoir le rapport avec les les textes,commentaires sur l'experience,g,7.0
paco,PACO-PO_MH,POMH,101,PO,202.4,202.81,oui bien sûr,commentaires sur l'experience,f,8.0
paco,PACO-PO_MH,POMH,102,PO,204.14471,206.94,ouais ouais c'est vrai que je trouve ça un peu bizarre,commentaires sur l'experience,f,9.0
paco,PACO-PO_MH,POMH,103,MH,207.76,209.215,les deux titres étaient en anglais,commentaires sur l'experience,g,10.0
paco,PACO-PO_MH,POMH,104,PO,209.22,209.7,ouais,commentaires sur l'experience,f,11.0
paco,PACO-PO_MH,POMH,105,MH,209.72,210.185,c'est ça,commentaires sur l'experience,g,12.0
paco,PACO-PO_MH,POMH,106,PO,210.37212,212.29122,et des ouais des histoires en français,commentaires sur l'experience,f,13.0
paco,PACO-PO_MH,POMH,107,MH,212.6,215.84755,mouais mais la la tienne enfin il y avait un animal du coup,commentaires sur l'experience,g,14.0
paco,PACO-PO_MH,POMH,108,PO,212.96513,213.23294,bon,commentaires sur l'experience,f,15.0
paco,PACO-PO_MH,POMH,109,PO,215.23324,216.01252,ouais ouais ouais,commentaires sur l'experience,f,16.0
paco,PACO-PO_MH,POMH,110,MH,216.06,219.96,la tienne était un peu drôle   la mienne je comprends pas trop mais,commentaires sur l'experience,g,17.0
paco,PACO-PO_MH,POMH,111,PO,217.1308,220.13,c'est vrai que même moi,commentaires sur l'experience,f,18.0
paco,PACO-PO_MH,POMH,112,PO,220.66,223.32669,écoute c'est vrai que on verra on verra bien ce qu'ils nous disent,commentaires sur l'experience,f,19.0
paco,PACO-PO_MH,POMH,113,MH,224.07494,224.435,ouais,commentaires sur l'experience,g,20.0
paco,PACO-PO_MH,POMH,114,PO,225.36,225.81871,ouais ouais,commentaires sur l'experience,f,21.0
paco,PACO-PO_MH,POMH,115,PO,226.02177,227.08,et du coup tu habites sur aix,transition,,0.0
paco,PACO-PO_MH,POMH,116,MH,226.14,226.28,mh,transition,,1.0
paco,PACO-PO_MH,POMH,117,MH,227.26529,228.68,ouais j'habite sur aix toi aussi,transition,,2.0
paco,PACO-PO_MH,POMH,118,PO,228.60644,228.88,ouais,transition,,3.0
paco,PACO-PO_MH,POMH,119,MH,229.22,229.45,ouais,lieu d'habitation,g,0.0
paco,PACO-PO_MH,POMH,120,MH,229.86,231.355,tu en résidence é étudiante ou pas,lieu d'habitation,g,1.0
paco,PACO-PO_MH,POMH,121,PO,231.8722,239.9989,nan je suis euh à côté de la fac schuman en fait mais c'est pas une résidence étudiante c'est une résidence euh pour tout il y a tout le monde quoi mais euh ouais ouais toi tu es en résidence étudiante,lieu d'habitation,f,2.0
paco,PACO-PO_MH,POMH,122,MH,236.17257,236.88,d' ouais,lieu d'habitation,g,3.0
paco,PACO-PO_MH,POMH,123,MH,240.02,242.38,nan nan du tout euh j'ai mon appartement et tout mais,lieu d'habitation,g,4.0
paco,PACO-PO_MH,POMH,124,PO,242.28564,242.80698,d'accord,lieu d'habitation,f,5.0
paco,PACO-PO_MH,POMH,125,MH,243.04,247.205,là euh enfin en gros c'est renouvelable que pour enfin du coup c'est la deuxième année où j'y suis,lieu d'habitation,g,6.0
paco,PACO-PO_MH,POMH,126,PO,247.38,247.65747,mh mh,lieu d'habitation,f,7.0
paco,PACO-PO_MH,POMH,127,MH,247.5,250.2,en général ils essayent de changer de pas prendre toujours les mêmes,lieu d'habitation,g,8.0
paco,PACO-PO_MH,POMH,128,PO,249.60565,250.21809,ouais ouais ouais,lieu d'habitation,f,9.0
paco,PACO-PO_MH,POMH,129,MH,250.82,253.21,et du coup là il faut que je commence à enfin il faut que je commence,lieu d'habitation,g,10.0
paco,PACO-PO_MH,POMH,130,MH,253.66,255.505,je me renseigne doucement quand j'ai l'occasion de,lieu d'habitation,g,11.0
paco,PACO-PO_MH,POMH,131,PO,255.04823,256.285,ouais ouais bien sûr parce,lieu d'habitation,f,12.0
paco,PACO-PO_MH,POMH,132,MH,256.04,256.64,trouver des m,lieu d'habitation,g,13.0
paco,PACO-PO_MH,POMH,133,PO,256.5,258.475,que du coup c'est laquelle de résidence étudiante,lieu d'habitation,f,14.0
paco,PACO-PO_MH,POMH,134,MH,256.86,257.39051,des logements,lieu d'habitation,g,15.0
paco,PACO-PO_MH,POMH,135,MH,258.5,260.795,c'est euh bah c'est pas du tout enfin c'est un foyer étudiant,lieu d'habitation,g,16.0
paco,PACO-PO_MH,POMH,136,PO,260.841,261.425,ah d'accord,lieu d'habitation,f,17.0
paco,PACO-PO_MH,POMH,137,MH,261.24,262.78,et du coup euh s'appelle les oblats,lieu d'habitation,g,18.0
paco,PACO-PO_MH,POMH,138,PO,263.0,263.42253,d'accord,lieu d'habitation,f,19.0
paco,PACO-PO_MH,POMH,139,MH,263.18,264.44,pou plutôt sympa euh,lieu d'habitation,g,20.0
paco,PACO-PO_MH,POMH,140,MH,264.74,265.235,c'est cool,lieu d'habitation,g,21.0
paco,PACO-PO_MH,POMH,141,PO,265.28,265.97,ouais ouais ouais,lieu d'habitation,f,22.0
paco,PACO-PO_MH,POMH,142,MH,266.28,270.31,ouais c'est c'est mon voisin d'ailleurs qui m'a donné euh le le tuyau pour euh l'étude,transition,,0.0
paco,PACO-PO_MH,POMH,143,PO,266.5,266.88361,d'accord,transition,,1.0
paco,PACO-PO_MH,POMH,144,PO,270.52161,270.93759,d'accord,transition,,2.0
paco,PACO-PO_MH,POMH,145,MH,270.8,274.065,m'a dit ah écoute si tu veux gagner un petit peu de sous et tout euh,transition,,3.0
paco,PACO-PO_MH,POMH,146,PO,273.18,278.615,ouais ben des fois franchement j'ai vu des trucs pas mal même sur marseille à la timone et tout il y avait des trucs euh où tu pouvais bien gagner,,,0.0
paco,PACO-PO_MH,POMH,147,MH,277.52,277.84,mouais,les experiences,g,0.0
paco,PACO-PO_MH,POMH,148,MH,279.34,281.35,nan mais c'est sympa quand on est étudiant euh,les experiences,g,1.0
paco,PACO-PO_MH,POMH,149,PO,280.29587,280.73711,ouais,les experiences,f,2.0
paco,PACO-PO_MH,POMH,150,PO,282.06791,286.66292,non puis ça doit être intéressant aussi euh enfin moi je sais que en en étant en psycho ça m'intéresse de faire des trucs comme ça quoi,les experiences,f,3.0
paco,PACO-PO_MH,POMH,151,MH,283.4,284.03,ah ouais nan,les experiences,g,4.0
paco,PACO-PO_MH,POMH,152,MH,285.46,286.655,oui oui de fou euh,les experiences,g,5.0
paco,PACO-PO_MH,POMH,153,MH,287.18,287.5,mh,les experiences,g,6.0
paco,PACO-PO_MH,POMH,154,PO,287.22484,288.06,donc euh,les experiences,f,7.0
paco,PACO-PO_MH,POMH,155,MH,288.04,288.63393,du coup euh,les experiences,g,8.0
paco,PACO-PO_MH,POMH,156,PO,288.78,289.165,ouais,les experiences,f,9.0
paco,PACO-PO_MH,POMH,157,MH,289.6404,290.23,ouais j'aime bien,les experiences,g,10.0
paco,PACO-PO_MH,POMH,158,MH,290.74703,292.355,et toi en psycho tu voudrais faire quoi,transition,,0.0
paco,PACO-PO_MH,POMH,159,PO,292.92,295.73,euh j'hésite soit clinique donc en fait c'est,transition,,1.0
paco,PACO-PO_MH,POMH,160,PO,295.96,297.51616,le psychologue euh de base on va dire,transition,,2.0
paco,PACO-PO_MH,POMH,161,MH,297.38,297.755,ouais,transition,,3.0
paco,PACO-PO_MH,POMH,162,PO,297.77856,299.61802,qui reçoit ses patients dans son cabinet tout ça,le projet professionnel de PO,g,0.0
paco,PACO-PO_MH,POMH,163,PO,300.34,301.993,soit euh sociale,le projet professionnel de PO,g,1.0
paco,PACO-PO_MH,POMH,164,MH,302.72,303.195,mh mh,le projet professionnel de PO,f,2.0
paco,PACO-PO_MH,POMH,165,PO,302.98711,306.76854,je sais pas encore ça peut être dans les entreprises euh moi dans l'idéal ce serait de faire de la recherche,le projet professionnel de PO,g,3.0
paco,PACO-PO_MH,POMH,166,MH,303.52,303.82,ouais,le projet professionnel de PO,f,4.0
paco,PACO-PO_MH,POMH,167,MH,304.98,305.705,ouais,le projet professionnel de PO,f,5.0
paco,PACO-PO_MH,POMH,168,MH,306.98,307.28,mh mh,le projet professionnel de PO,f,6.0
paco,PACO-PO_MH,POMH,169,PO,307.22,307.96,donc dans le social,le projet professionnel de PO,g,7.0
paco,PACO-PO_MH,POMH,170,PO,308.6217,310.705,mais à voir quoi parce que c'est un doctorat et,le projet professionnel de PO,g,8.0
paco,PACO-PO_MH,POMH,171,MH,311.26,312.495,ouais oui je vois,le projet professionnel de PO,f,9.0
paco,PACO-PO_MH,POMH,172,PO,312.10745,315.2556,faut être motivé tu vois un doctorat c'est huit ans quand même,le projet professionnel de PO,g,10.0
paco,PACO-PO_MH,POMH,173,PO,316.23864,317.04676,donc euh à voir,le projet professionnel de PO,g,11.0
paco,PACO-PO_MH,POMH,174,MH,317.48,317.835,ouais ouais,le projet professionnel de PO,f,12.0
paco,PACO-PO_MH,POMH,175,PO,317.62,318.14431,à voir,le projet professionnel de PO,g,13.0
paco,PACO-PO_MH,POMH,176,MH,318.44,323.48,ça c'est marrant parce que du coup ouais en droit je voudrais travailler dans le milieu social aussi genre droit du travail et tout,transition,,0.0
paco,PACO-PO_MH,POMH,177,PO,320.42,320.925,ouais,transition,,1.0
paco,PACO-PO_MH,POMH,178,PO,322.08,322.68487,d'accord,transition,,2.0
paco,PACO-PO_MH,POMH,179,PO,323.92099,324.67619,ah oui oui bah oui,le projet professionnel de MH,g,0.0
paco,PACO-PO_MH,POMH,180,MH,324.28184,325.045,du coup euh,le projet professionnel de MH,f,1.0
paco,PACO-PO_MH,POMH,181,PO,325.11395,325.89475,du coup ouais ouais,le projet professionnel de MH,g,2.0
paco,PACO-PO_MH,POMH,182,MH,325.6,329.6,nan mais c'est marrant on en on y pense pas souvent qu'il y a deux genre versants à ouais,le projet professionnel de MH,f,3.0
paco,PACO-PO_MH,POMH,183,PO,328.26892,330.60363,et ouais ça rejoint au final ouais ouais bien sûr,le projet professionnel de MH,g,4.0
paco,PACO-PO_MH,POMH,184,MH,330.34,332.085,nan il y a le côté enfin du coup euh,le projet professionnel de MH,f,5.0
paco,PACO-PO_MH,POMH,185,MH,332.34,333.905,il y a le droit il y a le social et tout,le projet professionnel de MH,f,6.0
paco,PACO-PO_MH,POMH,186,MH,334.4,335.05,psychologie,le projet professionnel de MH,f,7.0
paco,PACO-PO_MH,POMH,187,PO,335.08904,336.135,mouais ouais oui bien sûr,le projet professionnel de MH,g,8.0
paco,PACO-PO_MH,POMH,188,MH,335.6,336.18,j'aime bien,le projet professionnel de MH,f,9.0
paco,PACO-PO_MH,POMH,189,PO,336.44,340.52331,ah de façon nous enfin si je veux faire dans les entreprises et tout je ferai un petit un peu de droit on a pas trop le choix quoi,le projet professionnel de MH,g,10.0
paco,PACO-PO_MH,POMH,190,MH,340.56,341.035,ouais,le projet professionnel de MH,f,11.0
paco,PACO-PO_MH,POMH,191,PO,341.16929,343.235,tu es obligé d'avoir des notions euh forcément,le projet professionnel de MH,g,12.0
paco,PACO-PO_MH,POMH,192,MH,341.48,341.815,nan,le projet professionnel de MH,f,13.0
paco,PACO-PO_MH,POMH,193,MH,343.14,343.705,forcément,le projet professionnel de MH,f,14.0
paco,PACO-PO_MH,POMH,194,MH,344.3,347.945,mais c'est super intéressant j'avais fait un blablacar un jour avec une fille qui,transition,,0.0
paco,PACO-PO_MH,POMH,195,PO,347.44,347.96,ouais,transition,,1.0
paco,PACO-PO_MH,POMH,196,MH,348.32,352.61,justement euh elle était psychologue dans des hôpitaux elle s'occupait enfin elle était spécialisée dans le deuil,transition,,2.0
paco,PACO-PO_MH,POMH,197,PO,352.76,353.19165,d'accord,le métier de psychologue,g,0.0
paco,PACO-PO_MH,POMH,198,MH,353.18,356.065,c'était super intéressant genre vraiment elle était passionnante la fille mais euh,le métier de psychologue,f,1.0
paco,PACO-PO_MH,POMH,199,PO,354.49263,354.77473,ouais,le métier de psychologue,g,2.0
paco,PACO-PO_MH,POMH,200,MH,356.44,357.035,elle avait genre,le métier de psychologue,f,3.0
paco,PACO-PO_MH,POMH,201,MH,357.24247,358.205,vingt-six ans même pas,le métier de psychologue,f,4.0
paco,PACO-PO_MH,POMH,202,PO,358.22,358.57863,et ouais,le métier de psychologue,g,5.0
paco,PACO-PO_MH,POMH,203,MH,358.62,361.315,et euh enfin du coup j'étais en mode ah mais c'est pas,le métier de psychologue,f,6.0
paco,PACO-PO_MH,POMH,204,MH,361.52694,363.855,enfin genre le deuil à cet âge-là et tout elle me dit ah nan et,le métier de psychologue,f,7.0
paco,PACO-PO_MH,POMH,205,PO,363.06,366.62777,ouais c'est vrai que c'est ouais c'est spécial comme euh comme choix mais bon,le métier de psychologue,g,8.0
paco,PACO-PO_MH,POMH,206,MH,365.46,367.81,ouais justement en fait vu qu'elle était hyper euh,le métier de psychologue,f,9.0
paco,PACO-PO_MH,POMH,207,MH,368.3,371.915,empathique et qu' enfin elle elle était vachement joyeuse genre euh,le métier de psychologue,f,10.0
paco,PACO-PO_MH,POMH,208,PO,368.98651,369.45642,ouais,le métier de psychologue,g,11.0
paco,PACO-PO_MH,POMH,209,MH,372.1,374.17,elle trouvait que ça lui correspondait bien d'essayer de faire avancer les gens,le métier de psychologue,f,12.0
paco,PACO-PO_MH,POMH,210,PO,373.00562,377.995,ouais ouais ouais c'est vrai bah parce que il faut savoir rester euh mettre ses sentiments de côté donc bon,le métier de psychologue,g,13.0
paco,PACO-PO_MH,POMH,211,MH,376.12,377.06948,ah ouais totalement,le métier de psychologue,f,14.0
paco,PACO-PO_MH,POMH,212,MH,378.62,378.925,mouais,le métier de psychologue,f,15.0
paco,PACO-PO_MH,POMH,213,PO,378.78,380.71883,si tu es l'inverse de ouais c'est vrai que,le métier de psychologue,g,16.0
paco,PACO-PO_MH,POMH,214,MH,380.84,382.74,hum j'avais adoré était adorable,le métier de psychologue,f,17.0
paco,PACO-PO_MH,POMH,215,PO,381.14,381.26608,ouais,le métier de psychologue,g,18.0
paco,PACO-PO_MH,POMH,216,PO,382.76,383.72,et ouais ouais ouais,le métier de psychologue,g,19.0
paco,PACO-PO_MH,POMH,217,MH,384.02,384.43,nan,le métier de psychologue,f,20.0
paco,PACO-PO_MH,POMH,218,PO,384.3,385.84741,ouais c'est des gens qui savent écouter souvent hein,le métier de psychologue,g,21.0
paco,PACO-PO_MH,POMH,219,MH,385.68,386.28,ah ouais,le métier de psychologue,f,22.0
paco,PACO-PO_MH,POMH,220,PO,386.68,387.39466,un peu le but,le métier de psychologue,g,23.0
paco,PACO-PO_MH,POMH,221,MH,386.7,387.82,mais et justement genre euh,le métier de psychologue,f,24.0
paco,PACO-PO_MH,POMH,222,MH,388.06,392.05,je me dis le truc classique quand on rencontre quelqu'un qui est euh en psychologie et tout c' genre,le métier de psychologue,f,25.0
paco,PACO-PO_MH,POMH,223,PO,391.75131,391.99716,mh,le métier de psychologue,g,26.0
paco,PACO-PO_MH,POMH,224,MH,392.42,393.365,c'est de se dire euh,le métier de psychologue,f,27.0
paco,PACO-PO_MH,POMH,225,MH,393.72,397.9551,oh mon dieu moi un jour il m'est arrivé ça et tout et du coup j'essayais genre de pas parler de moi genre euh,le métier de psychologue,f,28.0
paco,PACO-PO_MH,POMH,226,PO,397.21111,398.07673,ouais ouais ouais,le métier de psychologue,g,29.0
paco,PACO-PO_MH,POMH,227,MH,398.25227,400.39,parce que je me dis elle doit en avoir tous les jours des gens qui sont en mode,le métier de psychologue,f,30.0
paco,PACO-PO_MH,POMH,228,MH,400.7,404.195,quand j'avais cinq ans euh on m'a bousculée depuis,le métier de psychologue,f,31.0
paco,PACO-PO_MH,POMH,229,PO,401.46,413.32378,oui c'est sûr ouais c'est sûr que les psys dans les psys cliniciens ils doivent voir un en voir beaucoup ouais ouais c'est pour ça que aussi j'hésite euh entre ça et sociale parce que je me dis est-ce que j'aurai les épaules pour euh,le métier de psychologue,g,32.0
