corpus,file,dyad,index,speaker,start,stop,text,theme,theme_role,theme_index,has_theme
paco,Exp16_LJJL,LJJL,241,LJ,680.54634,681.44399,ouais,,,,False
paco,Exp16_LJJL,LJJL,242,JL,681.46,685.39,donc je pense qu'ils doivent en faire une euh s'ils en font ne serait-ce qu'une par jour à la fin ça fait euh,,,,False
paco,Exp16_LJJL,LJJL,243,JL,686.18,687.565,sur un mois ça fait déjà pas mal de monde,,,,False
paco,Exp16_LJJL,LJJL,244,LJ,687.6,687.82,ouais,,,,False
paco,Exp16_LJJL,LJJL,245,LJ,691.68,693.47,ben si c'est pour une thèse euh  vaut mieux,,,,False
paco,Exp16_LJJL,LJJL,246,JL,694.56,697.265,après je trouve toujours ça hyper interessant de de voir comment,,,,False
paco,Exp16_LJJL,LJJL,247,JL,697.5,698.435,comment on passe une expérience,,,,False
paco,Exp16_LJJL,LJJL,248,LJ,699.34,701.82,j'ai hâte de savoir l'enjeu  ce qu'ils cherchent à,,,,False
paco,Exp16_LJJL,LJJL,249,LJ,704.64,705.315,à é à faire,,,,False
paco,Exp16_LJJL,LJJL,250,LJ,708.34648,710.22594,c'est passé les 15 minutes là non,,,,False
paco,Exp16_LJJL,LJJL,251,JL,712.92,713.775,je pense qu'on est à 7,,,,False
paco,Exp16_LJJL,LJJL,252,JL,715.58,716.94,peut-être di peut-être 10 mintutes,,,,False
paco,Exp16_LJJL,LJJL,253,JL,728.36,729.805,non moi je pense que l'enjeu c'est euh,,,,False
paco,Exp16_LJJL,LJJL,254,JL,730.6,732.705,euh rapport avec le la taille du texte,,,,False
paco,Exp16_LJJL,LJJL,255,JL,733.26,733.91,et euh,,,,False
paco,Exp16_LJJL,LJJL,256,JL,736.14,740.075,ouais peut-être le le fait que genre euh celui qui a le texte le plus long il a l'ascendance ou un truc comme ça,,,,False
paco,Exp16_LJJL,LJJL,257,LJ,742.96,745.5,t'as l'impression que j'ai l'ascendance,,,,False
paco,Exp16_LJJL,LJJL,258,JL,745.0,748.29,tu vois je sais pas comme euh comme tu supposes ça je je j'attaque et,,,,False
paco,Exp16_LJJL,LJJL,259,JL,748.78,751.53,et je je cherche à à détruire euh une hypothèse,,,,False
paco,Exp16_LJJL,LJJL,260,LJ,756.2,758.425,et puis est-ce que à chaque fois ils mettent euh garçon fille,,,,False
paco,Exp16_LJJL,LJJL,261,JL,759.42,760.0,ah peut-être,,,,False
paco,Exp16_LJJL,LJJL,262,JL,768.04,770.18,et quel interêt du coup de nous filmer surtout enfin,,,,False
paco,Exp16_LJJL,LJJL,263,LJ,772.08,774.91,ben si y'a beaucoup de mondes euh il vaut mieux oui pour se souvenir de comment,,,,False
paco,Exp16_LJJL,LJJL,264,LJ,775.73657,776.435,je sais pas,,,,False
paco,Exp16_LJJL,LJJL,265,LJ,783.66,784.43,je sais pas du tout,,,,False
paco,Exp16_LJJL,LJJL,266,LJ,786.74,787.77,oh elle m'énerve cette feuille,,,,False
paco,Exp16_LJJL,LJJL,267,LJ,788.04,788.51,ah,,,,False
paco,Exp16_LJJL,LJJL,268,LJ,788.92,789.86837,ah les micros,,,,False
paco,Exp16_LJJL,LJJL,269,LJ,793.29068,794.30054,ah oui d'accord,,,,False
paco,Exp16_LJJL,LJJL,270,LJ,795.3104,796.645,je peux pas trop me baisser en fait,,,,False
paco,Exp16_LJJL,LJJL,271,LJ,803.96,808.50637,ou alors ce sera après  viendront récupérer le texte je sais pas ou on va devoir je sais pas,,,,False
paco,Exp16_LJJL,LJJL,272,JL,808.74,813.0102,alors de le jouer euh devant les caméras euh,,,,False
paco,Exp16_LJJL,LJJL,273,LJ,810.6944,813.605,serai incapable de m'en souvenir je suis trop fatiguée,,,,False
paco,Exp16_LJJL,LJJL,274,JL,837.5,839.12,vous apprenez quoi en deuxième année en psycho,,,,False
paco,Exp16_LJJL,LJJL,275,JL,840.54,841.85,vous devez commencer à faire des trucs sympas non,,,,False
paco,Exp16_LJJL,LJJL,276,LJ,842.26,843.16,non c'est l'inverse,,,,False
paco,Exp16_LJJL,LJJL,277,JL,843.46,843.705,ah ouais,,,,False
paco,Exp16_LJJL,LJJL,278,LJ,843.5,845.77,on a commencé la l1 qui m'a beaucoup passionnée,,,,False
paco,Exp16_LJJL,LJJL,279,LJ,847.34,848.19,iet euh,,,,False
paco,Exp16_LJJL,LJJL,280,LJ,848.74,849.76,non la l2 euh,,,,False
paco,Exp16_LJJL,LJJL,281,LJ,850.04,851.90433,j'ai beaucoup de mal ça me,,,,False
paco,Exp16_LJJL,LJJL,282,LJ,854.78,857.04,c'est vraiment la suite et c'est pas c'est pas interessant,,,,False
paco,Exp16_LJJL,LJJL,283,JL,854.8,855.145,t'as t'as,,,,False
paco,Exp16_LJJL,LJJL,284,LJ,858.14,859.625,j'ai j'ai je trouve que c'est pas,,,,False
paco,Exp16_LJJL,LJJL,285,LJ,861.26,862.49,j'ai j'ai vraiment du mal en fait,,,,False
paco,Exp16_LJJL,LJJL,286,LJ,862.9,863.435,c'est,,,,False
paco,Exp16_LJJL,LJJL,287,LJ,864.14226,867.42,du mal à suivre le cours et tout et j'essaye hein vraiment euh,,,,False
paco,Exp16_LJJL,LJJL,288,LJ,868.14,871.99,veux y arriver et tout mais euh on m'en on me l'a dit hein on m'a dit la l2 c'est pas,,,,False
paco,Exp16_LJJL,LJJL,289,LJ,872.36,873.62373,c'est pas le plus interessant quoi,,,,False
paco,Exp16_LJJL,LJJL,290,LJ,873.96,877.055,la l1 tu rentres dans le vif du t'es dans le vif du sujet tu découvres et tout,,,,False
paco,Exp16_LJJL,LJJL,291,LJ,877.69122,879.815,sera plus en l3 et surtout master,,,,False
paco,Exp16_LJJL,LJJL,292,JL,880.42,881.77175,oui ben bien sûr j,,,,False
paco,Exp16_LJJL,LJJL,293,LJ,880.82,881.64,mais la l2 euh,,,,False
paco,Exp16_LJJL,LJJL,294,LJ,882.4,884.28017,je m'accroche parce qu'il le faut mais,,,,False
paco,Exp16_LJJL,LJJL,295,JL,884.26,885.755,oui c'est une étape obligée,,,,False
paco,Exp16_LJJL,LJJL,296,LJ,885.98,886.97313,ouais voilà c'est c,,,,False
paco,Exp16_LJJL,LJJL,297,JL,886.34,890.97,je sais pas j'aurai pensé que en l1 euh justement tu tournais un peu autour du pot et qu'à partir de la l2 tu commences à,,,,False
paco,Exp16_LJJL,LJJL,298,JL,891.82,898.26,à comprendre les enjeux de ce qu'on demande et que tu puisses te dire enfin diras même dans la vie de tous les jours ben je suis en psycho on voit tel truc euh,,,,False
paco,Exp16_LJJL,LJJL,299,LJ,893.9,894.38,ah,,,,False
paco,Exp16_LJJL,LJJL,300,LJ,898.04,900.67,pensais aussi ben si y'a des choses interessantes je dis pas hein,,,,False
paco,Exp16_LJJL,LJJL,301,LJ,901.1,901.77,mais euh,,,,False
paco,Exp16_LJJL,LJJL,302,LJ,902.6,906.03,-près c'est peut-être moi aussi mais c'est surtout en l1 tu découvres vraiment tout et,,,,False
paco,Exp16_LJJL,LJJL,303,LJ,906.7,907.13,trouve que,,,,False
paco,Exp16_LJJL,LJJL,304,LJ,907.44,909.44,enfin en l1 on découvre euh,,,,False
paco,Exp16_LJJL,LJJL,305,LJ,910.58,911.655,très très euh,,,,False
paco,Exp16_LJJL,LJJL,306,LJ,912.06,916.3,si si t'aimes pas ce que tu fais si t'es si tu travailles pas euh c'est pas possible t'y arrives pas,,,,False
paco,Exp16_LJJL,LJJL,307,JL,916.56,916.815,mh,,,,False
paco,Exp16_LJJL,LJJL,308,LJ,917.4,918.03,c'est pas facile hein,,,,False
paco,Exp16_LJJL,LJJL,309,LJ,919.68,921.92733,la l2 ouais non c'est plus euh,,,,False
paco,Exp16_LJJL,LJJL,310,JL,923.67144,925.35,t'es plus de recherche,,,,False
paco,Exp16_LJJL,LJJL,311,JL,925.66,925.835,non,,,,False
paco,Exp16_LJJL,LJJL,312,LJ,926.88,931.521,non enfin on  on on poursuit un peu mais y'a beaucoup de choses qu'on a vu en l1 quoi en fait,,,,False
paco,Exp16_LJJL,LJJL,313,JL,932.0,933.45,ouaisd ça fait un peu une redite euh,,,,False
paco,Exp16_LJJL,LJJL,314,LJ,933.82,934.91526,voilà et,,,,False
paco,Exp16_LJJL,LJJL,315,LJ,936.64,939.68,ouais non je après peut-être le second semestre ça ira hein,,,,False
paco,Exp16_LJJL,LJJL,316,LJ,941.82,943.655,mh surtout hâte de voir la l3,,,,False
paco,Exp16_LJJL,LJJL,317,JL,943.86,944.02,mh,,,,False
paco,Exp16_LJJL,LJJL,318,JL,947.66,949.695,t'avais pas t'avais pas une expérience à faire euh,,,,False
paco,Exp16_LJJL,LJJL,319,LJ,947.72,947.93,ben,,,,False
paco,Exp16_LJJL,LJJL,320,JL,950.6,953.17,enfin ouais je sais que la fille que je connais qui est en psycho elle euh,,,,False
paco,Exp16_LJJL,LJJL,321,JL,954.0,957.52,a du monter un projet de groupe pour faire une expérience sur euh sur des gens,,,,False
paco,Exp16_LJJL,LJJL,322,LJ,958.04,958.525,oui,,,,False
paco,Exp16_LJJL,LJJL,323,LJ,959.5,962.37,en psychologie cognitive oui il fallait qu'on crée une expérience,,,,False
paco,Exp16_LJJL,LJJL,324,LJ,963.96,965.105,euh ben nous euh ouais,,,,False
paco,Exp16_LJJL,LJJL,325,LJ,965.44,966.22,on l'a fait aussi,,,,False
paco,Exp16_LJJL,LJJL,326,LJ,966.46,966.815,du coup,,,,False
paco,Exp16_LJJL,LJJL,327,LJ,967.04,967.725,j'attends la note,,,,False
paco,Exp16_LJJL,LJJL,328,LJ,968.56,969.66445,on l'a toujours pas,,,,False
paco,Exp16_LJJL,LJJL,329,LJ,970.5,972.345,on l'a fait sur une classe de l1 justement,,,,False
paco,Exp16_LJJL,LJJL,330,LJ,973.62,974.995,c'était on a fait ça sur les feaux souvenirs,,,,False
paco,Exp16_LJJL,LJJL,331,LJ,975.54,976.39,on leur a montré une vidéo,,,,False
paco,Exp16_LJJL,LJJL,332,LJ,978.36,980.04,et après on a distribué euh,,,,False
paco,Exp16_LJJL,LJJL,333,LJ,980.78,982.16,on leur a montré une vidéo au début d'un cours,,,,False
paco,Exp16_LJJL,LJJL,334,LJ,982.76,983.315,on est parti,,,,False
paco,Exp16_LJJL,LJJL,335,LJ,983.86,986.005,à la fin du cours on est revenu on leur a distribué un questionnaire,,,,False
paco,Exp16_LJJL,LJJL,336,LJ,987.5,987.85,euh,,,,False
paco,Exp16_LJJL,LJJL,337,LJ,988.08,989.305,y'avait 4 questionnaires différents,,,,False
paco,Exp16_LJJL,LJJL,338,JL,989.7,989.955,mh,,,,False
paco,Exp16_LJJL,LJJL,339,LJ,990.08,992.65,mais qui relevaient à peu près de du même sujet c'est à dire que par exemple,,,,False
paco,Exp16_LJJL,LJJL,340,LJ,993.28,995.0,la femme dans la vidéo elle avait une robe,,,,False
paco,Exp16_LJJL,LJJL,341,LJ,997.28,1000.16,et par exemple la première question on disait euh,,,,False
paco,Exp16_LJJL,LJJL,342,LJ,1001.08,1002.35,est-ce que la femme porte-t-elle une robe,,,,False
paco,Exp16_LJJL,LJJL,343,LJ,1003.2,1004.655,est-ce-que la femme porte-t-elle un pantalon,,,,False
paco,Exp16_LJJL,LJJL,344,LJ,1006.76,1012.33805,la troisième questionnaire c'était est-ce que la femme en robe a-t-elle des lunettes sur la tête ou est-ce-que la femme en pantalon a-t-elle des lunettes sur la tête,,,,False
paco,Exp16_LJJL,LJJL,345,LJ,1012.98,1013.405,et en fait on,,,,False
paco,Exp16_LJJL,LJJL,346,LJ,1013.7,1014.99,suivant les suggestions qu'on,,,,False
paco,Exp16_LJJL,LJJL,347,LJ,1015.9,1016.765,qu'on qu'on faisait,,,,False
paco,Exp16_LJJL,LJJL,348,JL,1016.94,1017.165,mh,,,,False
paco,Exp16_LJJL,LJJL,349,LJ,1017.7,1020.26,ben les les étudiants ils se laissaient euh,,,,False
paco,Exp16_LJJL,LJJL,350,LJ,1021.3,1022.49,influencés et voilà,,,,False
paco,Exp16_LJJL,LJJL,351,LJ,1023.02,1024.445,on aura pu leur créer des faux souvenirs,,,,False
paco,Exp16_LJJL,LJJL,352,LJ,1024.66,1025.94,parcequ'en fait une semaine après,,,,False
paco,Exp16_LJJL,LJJL,353,LJ,1026.4,1026.575,non,,,,False
paco,Exp16_LJJL,LJJL,354,LJ,1026.94,1027.67,4 jours après pardon,,,,False
paco,Exp16_LJJL,LJJL,355,LJ,1028.98,1029.76,on leur a demandé euh,,,,False
paco,Exp16_LJJL,LJJL,356,LJ,1030.12,1030.985,quel vêtement elle portait,,,,False
paco,Exp16_LJJL,LJJL,357,LJ,1031.48,1034.90951,et y'a certain qui ont dit un pantalon un chemisier ont inventé des trucs alors que,,,,False
paco,Exp16_LJJL,LJJL,358,JL,1035.2,1036.56,oui alors que c'était évident que,,,,False
paco,Exp16_LJJL,LJJL,359,LJ,1036.22,1037.29,alors qu'elle avait une robe,,,,False
paco,Exp16_LJJL,LJJL,360,LJ,1037.82,1040.345,et elle avait pas de pantalon ils ont vu des choses qui n'étaient même pas,,,,False
paco,Exp16_LJJL,LJJL,361,JL,1040.56,1041.185,ah c'est trop bien ça,,,,False
paco,Exp16_LJJL,LJJL,362,LJ,1041.56,1043.86134,c'était excellent vraiment c'était super à faire,,,,False
paco,Exp16_LJJL,LJJL,363,LJ,1044.4,1046.615,résultats c'était très longs à analyser parce qu'on est,,,,False
paco,Exp16_LJJL,LJJL,364,LJ,1046.86,1048.78,on a on l'a fait sur 40 personnes,,,,False
paco,Exp16_LJJL,LJJL,365,JL,1049.02,1049.265,mh mh,,,,False
paco,Exp16_LJJL,LJJL,366,LJ,1049.38,1051.675,c'était assez long surtout y'avait plusieurs euh variables,,,,False
paco,Exp16_LJJL,LJJL,367,LJ,1053.64,1054.36,et,,,,False
paco,Exp16_LJJL,LJJL,368,LJ,1055.18,1056.77,ouais je l'ai rendu y'a pas longtemps là mais,,,,False
paco,Exp16_LJJL,LJJL,369,LJ,1057.1,1058.03,j'attends encore la note,,,,False
paco,Exp16_LJJL,LJJL,370,JL,1059.24907,1060.57,-magine ça c'est marrant à faire,,,,False
paco,Exp16_LJJL,LJJL,371,LJ,1061.06,1062.7063,ah ouais c'était super,,,,False
paco,Exp16_LJJL,LJJL,372,JL,1062.82,1065.115,je pense que c'est un peu ce que vous devrez faire euh quand vous serez en master non,,,,False
paco,Exp16_LJJL,LJJL,373,LJ,1066.76,1068.505,ben ouais en l t,,,,False
paco,Exp16_LJJL,LJJL,374,LJ,1068.87767,1069.99,non en l3 je sais pas,,,,False
paco,Exp16_LJJL,LJJL,375,LJ,1071.02,1073.405,mais en master oui on devra faire euh un truc euh,,,,False
paco,Exp16_LJJL,LJJL,376,LJ,1074.09529,1075.46982,plus grande échelle quand même mais euh,,,,False
paco,Exp16_LJJL,LJJL,377,JL,1075.86,1076.025,mh,,,,False
paco,Exp16_LJJL,LJJL,378,LJ,1077.36,1079.315,non maintenant c'était 10 10 sujets qui nous fallait,,,,False
paco,Exp16_LJJL,LJJL,379,LJ,1080.24,1083.1258,le prof il avait dit vous avez que 10 sujets minimum,,,,False
paco,Exp16_LJJL,LJJL,380,LJ,1084.02,1086.665,mais nous on s'est dit nan on va prendre une une classe ça sera plus grand,,,,False
paco,Exp16_LJJL,LJJL,381,LJ,1087.54,1088.285,puis on en a eu ouais,,,,False
paco,Exp16_LJJL,LJJL,382,LJ,1088.6,1089.10762,40,,,,False
paco,Exp16_LJJL,LJJL,383,LJ,1091.82864,1092.55798,c'est cool,,,,False
paco,Exp16_LJJL,LJJL,384,LJ,1093.48,1094.845,et elle a eu sa note euh ton amie,,,,False
paco,Exp16_LJJL,LJJL,385,JL,1095.12,1096.275,euh je crois pas non,,,,False
paco,Exp16_LJJL,LJJL,386,JL,1096.56,1098.68,euh si si je crois qu'elle a du avoir 17 euh enfin,,,,False
paco,Exp16_LJJL,LJJL,387,LJ,1098.59901,1099.315,waou,,,,False
paco,Exp16_LJJL,LJJL,388,JL,1100.02,1103.345,et euh elle même elle était euh elle trouvait ça surpenant parce que ils avaient fait un,,,,False
paco,Exp16_LJJL,LJJL,389,JL,1104.4,1106.12,un truc sur des classes euh de primaire,,,,False
paco,Exp16_LJJL,LJJL,390,JL,1106.38,1109.185,pour euh voir si la la musique classique ça l'a les aidait à,,,,False
paco,Exp16_LJJL,LJJL,391,JL,1109.98,1111.26,euh à réussir un exercice,,,,False
paco,Exp16_LJJL,LJJL,392,LJ,1111.53084,1112.165,ouais,,,,False
paco,Exp16_LJJL,LJJL,393,JL,1112.36,1115.335,donc euh tu fais euh avec la musique un temps de pause,,,,False
paco,Exp16_LJJL,LJJL,394,JL,1115.72,1116.705,tu fais l'exercice,,,,False
paco,Exp16_LJJL,LJJL,395,JL,1117.24,1118.68,avec la musique et sans pause,,,,False
paco,Exp16_LJJL,LJJL,396,JL,1118.9,1122.265,tu fais l' l'exercice et le le groupe témoin sans musique ils font direct,,,,False
paco,Exp16_LJJL,LJJL,397,JL,1122.48,1123.525,directement l'exercice,,,,False
paco,Exp16_LJJL,LJJL,398,JL,1124.24,1126.95,et euh en ro y'avait enfin comme c'était compliqué euh,,,,False
paco,Exp16_LJJL,LJJL,399,JL,1127.38,1128.175,trouver des,,,,False
paco,Exp16_LJJL,LJJL,400,JL,1128.86,1131.12,des enfants au primaire ils ont ils ont un peu galéré euh,,,,False
paco,Exp16_LJJL,LJJL,401,JL,1131.44,1133.495,les conditions étaient pas euh déjà idéales,,,,False
paco,Exp16_LJJL,LJJL,402,JL,1134.56,1137.565,et le test pour avoir essayé de le faire euh  il était vraiment super dur,,,,False
paco,Exp16_LJJL,LJJL,403,LJ,1138.34,1138.71,ah ouais,,,,False
paco,Exp16_LJJL,LJJL,404,JL,1138.52,1140.15,oui c'est euh,,,,False
paco,Exp16_LJJL,LJJL,405,JL,1140.4,1143.77,enfin ils ont pris le texte le un un texte d'une autre expérience où y'avait des lettres,,,,False
paco,Exp16_LJJL,LJJL,406,JL,1144.11905,1144.715,qui suivaient,,,,False
paco,Exp16_LJJL,LJJL,407,JL,1145.34,1146.19,dans un ordre logique,,,,False
paco,Exp16_LJJL,LJJL,408,LJ,1146.56,1147.0,ah oui,,,,False
paco,Exp16_LJJL,LJJL,409,JL,1147.16,1149.12,et fallait euh trouver quel était l'ordre logique,,,,False
paco,Exp16_LJJL,LJJL,410,JL,1149.54,1151.875,euh juste parce qu'on avait 40 exemples devant soi,,,,False
paco,Exp16_LJJL,LJJL,411,LJ,1152.34,1152.76,oui oui,,,,False
paco,Exp16_LJJL,LJJL,412,JL,1152.96,1153.86,et enfin,,,,False
paco,Exp16_LJJL,LJJL,413,JL,1155.0,1156.205,j'aurai été incapable de faire ça euh,,,,False
paco,Exp16_LJJL,LJJL,414,LJ,1156.34,1158.395,et du coup les c'est quoi les résultats enfin par rapport à,,,,False
paco,Exp16_LJJL,LJJL,415,JL,1158.04,1161.225,et les résultats qu'ils ont trouvé c'est que y avait un effet euh très très léger,,,,False
paco,Exp16_LJJL,LJJL,416,LJ,1162.54,1162.885,d'accord,,,,False
paco,Exp16_LJJL,LJJL,417,JL,1162.68,1163.45,mais,,,,False
paco,Exp16_LJJL,LJJL,418,JL,1164.16,1167.525,m-ouais ché pas malgrè les les résultats je suis pas convaincu que,,,,False
paco,Exp16_LJJL,LJJL,419,JL,1168.5,1170.775,que que c'est que c'est vraiment abouti,,,,False
paco,Exp16_LJJL,LJJL,420,LJ,1171.68,1174.285,ah mais elle a eu une bonne note quand même donc c'est c'est que c'était quand même,,,,False
paco,Exp16_LJJL,LJJL,421,JL,1172.08,1172.425,enfin,,,,False
paco,Exp16_LJJL,LJJL,422,JL,1173.98,1176.8,oui non c'est enfin ils avaient fait un un un dossier euh plutôt carré,,,,False
paco,Exp16_LJJL,LJJL,423,JL,1177.62,1181.57,mais euh sur l'expérience en elle même euh je trouvais ça très très compliqué pour euh,,,,False
paco,Exp16_LJJL,LJJL,424,JL,1182.64,1185.125,enfin genre ça demanderait de pour je pense que ça demanderait des moyens euh,,,,False
paco,Exp16_LJJL,LJJL,425,LJ,1185.06193,1185.93153,ouais,,,,False
paco,Exp16_LJJL,LJJL,426,LJ,1186.99749,1187.72684,peut-être,,,,False
paco,Exp16_LJJL,LJJL,427,JL,1187.02,1188.83,je sais pas 40 personnes je trouve que ça fait pas beaucoup,,,,False
paco,Exp16_LJJL,LJJL,428,LJ,1189.62,1190.21,non c'est peu,,,,False
paco,Exp16_LJJL,LJJL,429,JL,1191.06,1192.08,alors 10 euh,,,,False
paco,Exp16_LJJL,LJJL,430,LJ,1193.06,1194.39,ouais ouais ouais non non c'est peu,,,,False
paco,Exp16_LJJL,LJJL,431,LJ,1197.92,1198.535,mais bon,,,,False
paco,Exp16_LJJL,LJJL,432,LJ,1199.86,1202.9028,mais surtout que le prof il nous a dit le résultat c'est pas ce qui l'importe,,,,False
paco,Exp16_LJJL,LJJL,433,JL,1202.95819,1204.0522,oui c'est vrai,,,,False
paco,Exp16_LJJL,LJJL,434,LJ,1203.26,1206.795,que l'expérience ait fonctionné ou enfin qu' y ait des résultats et c'est pas ça l'important,,,,False
paco,Exp16_LJJL,LJJL,435,LJ,1207.16,1208.495,lui il voulait savoir si,,,,False
paco,Exp16_LJJL,LJJL,436,LJ,1209.42,1211.15,ben ce qu'on cherche à savoir euh,,,,False
paco,Exp16_LJJL,LJJL,437,JL,1211.3,1213.49,oui ça ça marche enfin si si,,,,False
paco,Exp16_LJJL,LJJL,438,LJ,1213.0,1215.345,si on l'expérience montre enfin,,,,False
paco,Exp16_LJJL,LJJL,439,LJ,1215.9,1216.2,euh,,,,False
paco,Exp16_LJJL,LJJL,440,LJ,1216.66,1217.705,si l'expérience elle va,,,,False
paco,Exp16_LJJL,LJJL,441,LJ,1218.26,1219.135,elle va essayé de,,,,False
paco,Exp16_LJJL,LJJL,442,JL,1219.54,1220.61,elle est en rapport avec l'hypothèse,,,,False
paco,Exp16_LJJL,LJJL,443,LJ,1219.88,1220.025,de p,,,,False
paco,Exp16_LJJL,LJJL,444,LJ,1220.4,1221.34,voilà c'est ça,,,,False
paco,Exp16_LJJL,LJJL,445,LJ,1223.56,1226.28,si on si on répond bien à la problématique à travers l'expérience quoi,,,,False
paco,Exp16_LJJL,LJJL,446,JL,1229.54,1230.485,eh ben c'est déjà pas mal,,,,False
paco,Exp16_LJJL,LJJL,447,JL,1230.76,1232.52,enfin ça donne un avant-goût de de la suite,,,,False
paco,Exp16_LJJL,LJJL,448,LJ,1233.86,1234.46,j'ai hâte,,,,False
paco,Exp16_LJJL,LJJL,449,LJ,1235.52,1237.00174,j'ai vraiment hâte d'avoir ma note,,,,False
paco,Exp16_LJJL,LJJL,450,LJ,1242.78,1245.875,parce que moi ça compte quand même euh 42 pour centde la note finale,,,,False
paco,Exp16_LJJL,LJJL,451,JL,1247.08,1247.27,ouais,,,,False
paco,Exp16_LJJL,LJJL,452,LJ,1247.4327,1248.6,c'est assez conséquent quand même,,,,False
paco,Exp16_LJJL,LJJL,453,JL,1247.61529,1249.88748,ce ce serait dommage de passer à côté,,,,False
paco,Exp16_LJJL,LJJL,454,LJ,1249.44,1249.895,ben ouais,,,,False
paco,Exp16_LJJL,LJJL,455,LJ,1250.65864,1251.415,au cas où euh,,,,False
paco,Exp16_LJJL,LJJL,456,LJ,1251.8,1252.70642,le partiel euh,,,,False
paco,Exp16_LJJL,LJJL,457,LJ,1253.68,1256.18483,non ça va en psycho j'adore la psychologie cognitive donc euh,,,,False
paco,Exp16_LJJL,LJJL,458,JL,1256.92,1259.16,psychologie cognitive c'est euh la logique,,,,False
paco,Exp16_LJJL,LJJL,459,LJ,1258.72,1260.615,mémoiré perception euh,,,,False
paco,Exp16_LJJL,LJJL,460,LJ,1261.82,1262.4,langage,,,,False
paco,Exp16_LJJL,LJJL,461,JL,1263.12,1264.365,et les autres euh psychologies c'est quoi,,,,False
paco,Exp16_LJJL,LJJL,462,LJ,1264.79743,1266.715,alors t'as la psychologie euh clinique,,,,False
paco,Exp16_LJJL,LJJL,463,LJ,1267.22,1268.73,ça va être tout ce qui est psychopathologie,,,,False
paco,Exp16_LJJL,LJJL,464,LJ,1269.3,1269.82,euh,,,,False
paco,Exp16_LJJL,LJJL,465,LJ,1271.24931,1274.635,tout ce qui est euh ben les pyschoses les névroses schyzophrènes,,,,False
paco,Exp16_LJJL,LJJL,466,LJ,1275.88,1277.415,t'as la psychologie du développement,,,,False
paco,Exp16_LJJL,LJJL,467,LJ,1278.24,1281.105,elle elle va étudier euh la psychologie de l'individu euh,,,,False
paco,Exp16_LJJL,LJJL,468,LJ,1281.42,1281.815,de,,,,False
paco,Exp16_LJJL,LJJL,469,JL,1283.37323,1285.69,ouais de de l'enfance à adulte euh,,,,False
paco,Exp16_LJJL,LJJL,470,LJ,1283.78,1284.19,de la hein,,,,False
paco,Exp16_LJJL,LJJL,471,LJ,1285.36,1285.75,c'est ça,,,,False
paco,Exp16_LJJL,LJJL,472,LJ,1287.13697,1289.76,euh donc euh clinique cognitive,,,,False
paco,Exp16_LJJL,LJJL,473,LJ,1290.24,1291.455,et la psychologie sociale,,,,False
paco,Exp16_LJJL,LJJL,474,LJ,1291.62524,1292.835,qui elle y va étudier les,,,,False
paco,Exp16_LJJL,LJJL,475,LJ,1293.58,1295.755,l'individu dans la société les relations euh,,,,False
paco,Exp16_LJJL,LJJL,476,LJ,1296.32,1297.54415,entre les personnes euh,,,,False
paco,Exp16_LJJL,LJJL,477,LJ,1298.28,1301.68,et là cette année en au second semestre on va commencer la psychologie différentielle,,,,False
paco,Exp16_LJJL,LJJL,478,LJ,1302.7,1305.17,alors je veux pas dire de bêtises parce que je sais pas exactement encore ce que c'est,,,,False
paco,Exp16_LJJL,LJJL,479,LJ,1307.28,1308.245,mais euh ouais voilà,,,,False
